gameId,gameName,candidateTitle,candidateSource,matchScore,matched,reasons,type,reviewFlag,label
23733,Tunic,TUNIC (MULTi27) [FitGirl Repack],Hydra Library (fitgirl),125,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|very high word match ratio|all main keywords present|ml probability 0.05,broad_candidate,,1
23733,Tunic,TUNIC (MULTi27) - [DODI Repack],Hydra Library (dodi),125,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|very high word match ratio|all main keywords present|ml probability 0.05,broad_candidate,,1
23733,Tunic,TUNIC Free Download (Build 10371237),Hydra Library (steamrip),125,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|very high word match ratio|all main keywords present|ml probability 0.05,broad_candidate,,1
131890,Sea of Stars,"Sea of Stars (v1.0.46047 + Bonus Content, MULTi10) [FitGirl Repack, Selective Download - from 2.3 GB]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
15,Fallout 3,Fallout 3: GOTY Free Download (v1.7.0.4),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.98,top_candidate,,
18320,Battlefield 1,"Battlefield 1: Digital Deluxe Edition [Update 3 +All DLCs + MULTi12] - [DODI Repack, From 18.6 GB]",Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.98,top_candidate,,
204627,Cocoon,COCOON (MULTi17) [FitGirl Repack],Hydra Library (fitgirl),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,1
111,Amnesia: The Dark Descent,Amnesia.The.Dark.Descent.Build.12531804.MULTi7.REPACK-KaOs,Hydra Library (KaOsKrew),80,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|hydra extra tokens (kaos)|ml probability 0.47,top_candidate,,
19539,Forza Horizon 3,"Forza Horizon 3: Ultimate Edition (v1.0.125.2 + All DLCs, MULTi13) [FitGirl Repack, Selective Download - from 27.1 GB]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.98,top_candidate,,
7444,Shovel Knight,Shovel Knight Dig (MULTi14) [FitGirl Repack],Hydra Library (FitGirl Repacks),80,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|hydra extra tokens (dig)|ml probability 0.47,top_candidate,,
17447,Titanfall 2,Titanfall 2 – v2.0.11.0,Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
9806,Hyper Light Drifter,Hyper Light Drifter Build 21072017,Hydra Library (OnlineFix),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
11156,Horizon Zero Dawn,"Horizon: Zero Dawn - Complete Edition (v1.11.2 GOG/Epic/Steam + VR Mod + Bonus OSTs, MULTi20) [FitGirl Repack, Selective Download - from 38.2 GB]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.96,top_candidate,,
165351,Cult of the Lamb,Cult of the Lamb Free Download (v1.5.19.1031),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
143612,Neon White,Neon White (MULTi15) [FitGirl Repack],Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
109455,Luigi's Mansion 3,"Luigi's Mansion 3 (v1.4.0 + 2 DLCs + Essential Mods + Emulators for PC, MULTi12) [FitGirl Repack]",Hydra Library (fitgirl),150,false,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|platform not in IGDB|ml probability 0.16,broad_candidate,,1
11198,Rocket League,Rocket League [v1.61 + All DLCs + Rocket Pass 3 + MULTi13] - [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
124,Left 4 Dead 2,Left.4.Dead.2.v2.2.4.3.REPACK-KaOs,Hydra Library (KaOsKrew),105,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|sequel number matches|hydra extra tokens (kaos)|ml probability 0.69,top_candidate,,
133887,Tony Hawk's Pro Skater 1+2,"Tony Hawk's Pro Skater 1 + 2: Digital Deluxe Edition (Build 12545762 + DLC + Windows 7 Fix + Bonus Soundtracks, MULTi8) [FitGirl Repack, Selective Download - from 12.4 GB]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.98,top_candidate,,
133236,Final Fantasy VII Rebirth,Final Fantasy VII Rebirth: Digital Deluxe Edition (v1.0.0.0 + All DLCs + Bonus Content + MULTi11) (From 137 GB) (Fast Install) [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.98,top_candidate,,
914,Tony Hawk's Pro Skater 3,Tony Hawk’s Pro Skater 3 + 4: Digital Deluxe Edition + 4 DLCs,Hydra Library (FitGirl Repacks),140,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.95,top_candidate,,
73,Mass Effect,Mass Effect – Legendary Edition (All Three Games) (v2.0.0.48602 + All DLCs + MULTi8) (From 42.3 GB) – [DODI Repack],Hydra Library (DODI Repacks),115,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|edition variant|ml probability 0.89,top_candidate,,
19562,Resident Evil 7: Biohazard,"Resident Evil 7: Biohazard - Gold Edition (v20220613 + 15 DLCs + Bonus OST + Windows 7 Fix, MULTi14) [FitGirl Repack, Selective Download - from 21.1 GB]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.98,top_candidate,,
103054,Assassin's Creed Odyssey,Assassin’s Creed: Odyssey – Ultimate Edition (v1.5.3 + All DLCs + MULTi15) (From 35.4 GB) - [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.96,top_candidate,,
10148,Night in the Woods,Night in the Woods,Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
7344,Ori and the Blind Forest,Ori and the Blind Forest: Definitive Edition Free Download,Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.96,top_candidate,,
20740,The Witcher 2: Assassins of Kings - Enhanced Edition,"The Witcher 2: Assassins of Kings – Enhanced Edition, v3.4.4.1 + Bonus Content",Hydra Library (FitGirl Repacks),140,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.95,top_candidate,,
217590,Tekken 8,Tekken 8: Ultimate Edition (v2.06.01 + All DLCs + Bonus Content + MULTi15) [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.98,top_candidate,,
37,Dead Space,Dead Space – v1.0.0.222 GOG,Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
1020,Grand Theft Auto V,"Grand Theft Auto V (v1.0.3095/1.68 + NVE Platinum Modpack + Bonus OSTs, MULTi13) [FitGirl Repack, Selective Download - from 49.2 GB]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
138950,Monster Hunter Rise,Monster Hunter Rise: Sunbreak – Deluxe Edition (v16.0.2.0 – No Denuvo + All DLCs + MULTi14) [DODI Repack],Hydra Library (DODI Repacks),115,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|edition variant|ml probability 0.89,top_candidate,,
